FSA,n_days,concentration,longitude,latitude,pct_single_detached,pct_highrise,pct_other_attached,pct_movable,avg_rooms,pct_major_repair,pct_pre_1980,pct_1981_2000,pct_post_2001,median_home_value,pop_2016,num_dwellings,occ_dwellings,median_age,avg_household_size,pct_owned,pct_rented,pct_band,pct_low_income,med_income,pct_high_income,pct_govt_transfers,unemployment_rate,pct_non_laborer,pct_bachelor_plus,pct_overcrowded,pct_unsuitable_housing,pct_housing_poor_owners,RXTP_intrusive rocks,RXTP_metamorphic rocks,RXTP_sedimentary and volcanic rocks,RXTP_sedimentary rocks,RXTP_unknown,RXTP_volcanic rocks,GEOLPROV_Appalachian Orogen,GEOLPROV_Arctic Continental Shelf,GEOLPROV_Arctic Platform,GEOLPROV_Atlantic Continental Shelf,GEOLPROV_Bear Province,GEOLPROV_Churchill Province,GEOLPROV_Cordilleran Orogen,GEOLPROV_Grenville Province,GEOLPROV_Hudson Bay Lowlands,GEOLPROV_Innuitian Orogen,GEOLPROV_Interior Platform,GEOLPROV_Nain Province,GEOLPROV_Pacific Continental Shelf,GEOLPROV_Slave Province,GEOLPROV_Southern Province,GEOLPROV_St. Lawrence Platform,GEOLPROV_Superior Province,GEOLPROV_Unknown,GEOLPROV_oceanic crust,Alluvial sediments,Bedrock,Colluvial and mass-wasting deposits,Eolian sediments,Glacial Ice or Snowpack,Glacial sediments,Glaciofluvial sediments,Glaciolacustrine sediments,Glaciomarine sediments,Lacustrine sediments,Marine sediments,Organic deposits,Volcanic deposits,Weathered bedrock or regolith,average_heating_days,mean_uranium,max_uranium,ProvinceTerritory
A2H,103.0,38.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,91.0,39.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,94.0,39.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,94.0,40.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,104.0,53.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,91.0,63.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,92.0,64.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,98.0,72.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,94.0,72.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,91.0,78.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,90.0,78.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,92.0,83.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,97.0,143.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,92.0,149.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,90.0,159.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,189.0,160.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A2H,91.0,359.0,-57.797023829509655,48.91562709037834,0.6959038290293855,0.0004452359750667,0.2947462154942119,0.0089047195013357,6.8,0.0575635876840696,0.6164139161462979,0.2256913470115968,0.1578947368421052,224335.0,26092.0,12628.0,11227.0,47.0,2.3,0.6801962533452275,0.3198037466547725,0.0,15.2,62056.0,1.676109537299339,17.5,13.0,41.87214611872146,20.5988455988456,0.2230151650312221,1.9179304192685105,11.0,0.0310525884918876,0.00928838826283,0.0,0.9244690385962852,0.0,0.035189984648997,0.9577002537322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0338116490600966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848809720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952997879844604,0.0047002120155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.52656078860895,0.747479145343487,1.100862979888916,NL
A0K,122.0,54.0,-56.936482832746,51.98047258576715,0.9296663660955816,0.0,0.0559062218214607,0.0144274120829576,7.1,0.1009918845807033,0.5421741091565179,0.3716734325665313,0.0861524582769508,89669.0,26058.0,15159.0,11090.0,51.8,2.3,0.8940964398377648,0.1059035601622352,0.0,17.4,60533.0,1.5891032917139614,26.4,36.3,46.50449265833881,7.929362880886427,0.3155996393146979,1.6681695220919748,5.5,0.2044144887812609,0.3754816723092593,0.0011247084946754,0.4053998446339069,0.0005538136093085,0.0130254721715886,0.2411348947959281,0.0,0.0,0.0,0.0,0.0,0.0,0.556719739058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008987673207175,0.0,0.1012465988246672,0.0,0.0,0.1894833987754912,0.0,0.0,0.0,0.6874207083872685,0.0064082261408866,0.0,0.0533721411963864,0.0,0.0633155254999672,0.0,0.0,0.0,331.91812705366925,0.8462048838574598,3.088765382766724,NL
A0L,118.0,7.5,-58.06452406506139,48.944515810335126,0.9355345911949684,0.0,0.0628930817610062,0.0015723270440251,7.3,0.0635658914728682,0.5116279069767442,0.3100775193798449,0.1782945736434108,199906.0,7643.0,3769.0,3178.0,48.3,2.4,0.8763523956723338,0.1236476043276661,0.0,13.2,69449.0,1.7377567140600316,20.9,21.1,44.36885865457294,13.846153846153848,0.4643962848297213,2.321981424148607,8.7,0.0080887743582637,0.0,0.0,0.9583631650641272,0.0,0.0335480605776088,0.7305731973150895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694268026849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848852909816013,0.1151147090183987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.84118291347204,1.00888192653656,1.00888192653656,NL
A0L,110.0,7.5,-58.06452406506139,48.944515810335126,0.9355345911949684,0.0,0.0628930817610062,0.0015723270440251,7.3,0.0635658914728682,0.5116279069767442,0.3100775193798449,0.1782945736434108,199906.0,7643.0,3769.0,3178.0,48.3,2.4,0.8763523956723338,0.1236476043276661,0.0,13.2,69449.0,1.7377567140600316,20.9,21.1,44.36885865457294,13.846153846153848,0.4643962848297213,2.321981424148607,8.7,0.0080887743582637,0.0,0.0,0.9583631650641272,0.0,0.0335480605776088,0.7305731973150895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694268026849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848852909816013,0.1151147090183987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.84118291347204,1.00888192653656,1.00888192653656,NL
A0L,74.0,7.5,-58.06452406506139,48.944515810335126,0.9355345911949684,0.0,0.0628930817610062,0.0015723270440251,7.3,0.0635658914728682,0.5116279069767442,0.3100775193798449,0.1782945736434108,199906.0,7643.0,3769.0,3178.0,48.3,2.4,0.8763523956723338,0.1236476043276661,0.0,13.2,69449.0,1.7377567140600316,20.9,21.1,44.36885865457294,13.846153846153848,0.4643962848297213,2.321981424148607,8.7,0.0080887743582637,0.0,0.0,0.9583631650641272,0.0,0.0335480605776088,0.7305731973150895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694268026849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848852909816013,0.1151147090183987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.84118291347204,1.00888192653656,1.00888192653656,NL
A0L,90.0,176.0,-58.06452406506139,48.944515810335126,0.9355345911949684,0.0,0.0628930817610062,0.0015723270440251,7.3,0.0635658914728682,0.5116279069767442,0.3100775193798449,0.1782945736434108,199906.0,7643.0,3769.0,3178.0,48.3,2.4,0.8763523956723338,0.1236476043276661,0.0,13.2,69449.0,1.7377567140600316,20.9,21.1,44.36885865457294,13.846153846153848,0.4643962848297213,2.321981424148607,8.7,0.0080887743582637,0.0,0.0,0.9583631650641272,0.0,0.0335480605776088,0.7305731973150895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694268026849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848852909816013,0.1151147090183987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.84118291347204,1.00888192653656,1.00888192653656,NL
A8A,90.0,90.0,-57.76059924642104,49.09413519854686,0.8269230769230769,0.0,0.1520979020979021,0.0209790209790209,6.9,0.0700525394045534,0.4833625218914185,0.2504378283712785,0.266199649737303,200155.0,6901.0,4041.0,2865.0,49.2,2.4,0.7740805604203153,0.2259194395796847,0.0,17.3,60902.0,1.948627103631532,21.8,22.0,44.70284237726098,10.092961487383798,0.0,1.5761821366024518,14.3,0.3785240252992161,0.0089492974174758,0.0,0.5203077903770736,0.0,0.0922188869062342,0.8335376288439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0189390558921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475233152638898,0.0,0.0,0.0,0.0,0.0187512837974538,0.0,0.0,0.0,0.9030296361294632,0.0387677711300467,0.0,0.0101609610099264,0.0,0.0292903479331097,0.0,0.0,0.0,310.42990142387737,0.8314790051392834,2.024928569793701,NL
A8A,90.0,1386.0,-57.76059924642104,49.09413519854686,0.8269230769230769,0.0,0.1520979020979021,0.0209790209790209,6.9,0.0700525394045534,0.4833625218914185,0.2504378283712785,0.266199649737303,200155.0,6901.0,4041.0,2865.0,49.2,2.4,0.7740805604203153,0.2259194395796847,0.0,17.3,60902.0,1.948627103631532,21.8,22.0,44.70284237726098,10.092961487383798,0.0,1.5761821366024518,14.3,0.3785240252992161,0.0089492974174758,0.0,0.5203077903770736,0.0,0.0922188869062342,0.8335376288439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0189390558921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475233152638898,0.0,0.0,0.0,0.0,0.0187512837974538,0.0,0.0,0.0,0.9030296361294632,0.0387677711300467,0.0,0.0101609610099264,0.0,0.0292903479331097,0.0,0.0,0.0,310.42990142387737,0.8314790051392834,2.024928569793701,NL
A8A,97.0,18.0,-57.76059924642104,49.09413519854686,0.8269230769230769,0.0,0.1520979020979021,0.0209790209790209,6.9,0.0700525394045534,0.4833625218914185,0.2504378283712785,0.266199649737303,200155.0,6901.0,4041.0,2865.0,49.2,2.4,0.7740805604203153,0.2259194395796847,0.0,17.3,60902.0,1.948627103631532,21.8,22.0,44.70284237726098,10.092961487383798,0.0,1.5761821366024518,14.3,0.3785240252992161,0.0089492974174758,0.0,0.5203077903770736,0.0,0.0922188869062342,0.8335376288439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0189390558921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475233152638898,0.0,0.0,0.0,0.0,0.0187512837974538,0.0,0.0,0.0,0.9030296361294632,0.0387677711300467,0.0,0.0101609610099264,0.0,0.0292903479331097,0.0,0.0,0.0,310.42990142387737,0.8314790051392834,2.024928569793701,NL
A8A,89.0,22.0,-57.76059924642104,49.09413519854686,0.8269230769230769,0.0,0.1520979020979021,0.0209790209790209,6.9,0.0700525394045534,0.4833625218914185,0.2504378283712785,0.266199649737303,200155.0,6901.0,4041.0,2865.0,49.2,2.4,0.7740805604203153,0.2259194395796847,0.0,17.3,60902.0,1.948627103631532,21.8,22.0,44.70284237726098,10.092961487383798,0.0,1.5761821366024518,14.3,0.3785240252992161,0.0089492974174758,0.0,0.5203077903770736,0.0,0.0922188869062342,0.8335376288439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0189390558921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475233152638898,0.0,0.0,0.0,0.0,0.0187512837974538,0.0,0.0,0.0,0.9030296361294632,0.0387677711300467,0.0,0.0101609610099264,0.0,0.0292903479331097,0.0,0.0,0.0,310.42990142387737,0.8314790051392834,2.024928569793701,NL
A8A,91.0,23.0,-57.76059924642104,49.09413519854686,0.8269230769230769,0.0,0.1520979020979021,0.0209790209790209,6.9,0.0700525394045534,0.4833625218914185,0.2504378283712785,0.266199649737303,200155.0,6901.0,4041.0,2865.0,49.2,2.4,0.7740805604203153,0.2259194395796847,0.0,17.3,60902.0,1.948627103631532,21.8,22.0,44.70284237726098,10.092961487383798,0.0,1.5761821366024518,14.3,0.3785240252992161,0.0089492974174758,0.0,0.5203077903770736,0.0,0.0922188869062342,0.8335376288439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0189390558921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475233152638898,0.0,0.0,0.0,0.0,0.0187512837974538,0.0,0.0,0.0,0.9030296361294632,0.0387677711300467,0.0,0.0101609610099264,0.0,0.0292903479331097,0.0,0.0,0.0,310.42990142387737,0.8314790051392834,2.024928569793701,NL
A8A,92.0,25.0,-57.76059924642104,49.09413519854686,0.8269230769230769,0.0,0.1520979020979021,0.0209790209790209,6.9,0.0700525394045534,0.4833625218914185,0.2504378283712785,0.266199649737303,200155.0,6901.0,4041.0,2865.0,49.2,2.4,0.7740805604203153,0.2259194395796847,0.0,17.3,60902.0,1.948627103631532,21.8,22.0,44.70284237726098,10.092961487383798,0.0,1.5761821366024518,14.3,0.3785240252992161,0.0089492974174758,0.0,0.5203077903770736,0.0,0.0922188869062342,0.8335376288439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0189390558921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475233152638898,0.0,0.0,0.0,0.0,0.0187512837974538,0.0,0.0,0.0,0.9030296361294632,0.0387677711300467,0.0,0.0101609610099264,0.0,0.0292903479331097,0.0,0.0,0.0,310.42990142387737,0.8314790051392834,2.024928569793701,NL
A8A,94.0,30.0,-57.76059924642104,49.09413519854686,0.8269230769230769,0.0,0.1520979020979021,0.0209790209790209,6.9,0.0700525394045534,0.4833625218914185,0.2504378283712785,0.266199649737303,200155.0,6901.0,4041.0,2865.0,49.2,2.4,0.7740805604203153,0.2259194395796847,0.0,17.3,60902.0,1.948627103631532,21.8,22.0,44.70284237726098,10.092961487383798,0.0,1.5761821366024518,14.3,0.3785240252992161,0.0089492974174758,0.0,0.5203077903770736,0.0,0.0922188869062342,0.8335376288439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0189390558921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475233152638898,0.0,0.0,0.0,0.0,0.0187512837974538,0.0,0.0,0.0,0.9030296361294632,0.0387677711300467,0.0,0.0101609610099264,0.0,0.0292903479331097,0.0,0.0,0.0,310.42990142387737,0.8314790051392834,2.024928569793701,NL
