,AREA,SYMBOL,UNIT,DOMAIN,ERA,PERIOD,EPOCH,RXTP,SUBRXTP,AGERXTP,GEOLPROV,source_folder,FSA,mean_radon,median_radon,mean_duration,n_tests,Province
10960,20760578.0,62,Pgn,onshore,Paleozoic,Permian,undivided Permian,metamorphic rocks,undivided gneiss,Paleozoic metamorphic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10961,47834280.0,284,MPu,onshore,Paleozoic,Mississippian-Permian,undivided Mississippian-Permian,intrusive rocks,ultramafic intrusive rocks,Paleozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10962,47834280.0,284,MPu,onshore,Paleozoic,Mississippian-Permian,undivided Mississippian-Permian,intrusive rocks,ultramafic intrusive rocks,Paleozoic intrusive rocks,Cordilleran Orogen,COR,V0W,,,,,
10963,55541168.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10964,222089056.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10965,56932572.0,690,pTq,onshore,Cenozoic,Tertiary,Paleogene,intrusive rocks,"quartz monzonite, granite",Cenozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10966,36990408.0,390,MKi,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10967,148607328.0,215,SD,onshore,Paleozoic,Silurian-Devonian,undivided Silurian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
10968,462565760.0,24,EDo,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,offshelf miogeoclinal rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10969,54444412.0,352,ZE,onshore,Precambrian-Paleozoic,Neoproterozoic-Cambrian,undivided Neoproterozoic-Cambrian,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10970,51415804.0,705,Trv,onshore,Mesozoic,Triassic,undivided Triassic,volcanic rocks,undivided volcanic rocks,Mesozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10971,78684168.0,215,SD,onshore,Paleozoic,Silurian-Devonian,undivided Silurian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10972,73122368.0,320,TrJi,onshore,Mesozoic,Triassic-Jurassic,undivided Triassic-Jurassic,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10973,60388624.0,390,MKi,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10974,210490112.0,104,mD,onshore,Paleozoic,Devonian,middle Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
10975,147921776.0,104,lmD,onshore,Paleozoic,Devonian,lower-middle Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
10976,25080058.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
10977,45081276.0,510,pTv,onshore,Cenozoic,Tertiary,Paleogene,volcanic rocks,undivided volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10978,525317600.0,360,LKq,onshore,Mesozoic,Cretaceous,late Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10979,836461440.0,103,ZTr,onshore,Precambrian-Mesozoic,Neoproterozoic-Triassic,undivided Neoproterozoic-Triassic,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Mesozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10980,22243354.0,62,Pgn,onshore,Paleozoic,Permian,undivided Permian,metamorphic rocks,undivided gneiss,Paleozoic metamorphic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10981,3312418304.0,352,ZE,onshore,Precambrian-Paleozoic,Neoproterozoic-Cambrian,undivided Neoproterozoic-Cambrian,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
10982,3312418304.0,352,ZE,onshore,Precambrian-Paleozoic,Neoproterozoic-Cambrian,undivided Neoproterozoic-Cambrian,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10983,3312418304.0,352,ZE,onshore,Precambrian-Paleozoic,Neoproterozoic-Cambrian,undivided Neoproterozoic-Cambrian,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10984,355428512.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10985,25659044.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
10986,87300800.0,705,Trv,onshore,Mesozoic,Triassic,undivided Triassic,volcanic rocks,undivided volcanic rocks,Mesozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10987,84777264.0,352,ZE,onshore,Precambrian-Paleozoic,Neoproterozoic-Cambrian,undivided Neoproterozoic-Cambrian,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10988,84777264.0,352,ZE,onshore,Precambrian-Paleozoic,Neoproterozoic-Cambrian,undivided Neoproterozoic-Cambrian,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
10989,326983680.0,690,pTi,onshore,Cenozoic,Tertiary,Paleogene,intrusive rocks,"granodiorite, quartz diorite",Cenozoic intrusive rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
10990,326983680.0,690,pTi,onshore,Cenozoic,Tertiary,Paleogene,intrusive rocks,"granodiorite, quartz diorite",Cenozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10991,157213936.0,212,CPsvm,onshore,Paleozoic,Carboniferous-Permian,undivided Carboniferous-Permian,sedimentary and volcanic rocks,sedimentary and mafic volcanic rocks,Paleozoic sedimentary and volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10992,157213936.0,212,CPsvm,onshore,Paleozoic,Carboniferous-Permian,undivided Carboniferous-Permian,sedimentary and volcanic rocks,sedimentary and mafic volcanic rocks,Paleozoic sedimentary and volcanic rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10993,747999040.0,522,DP,onshore,Paleozoic,Devonian-Permian,undivided Devonian-Permian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
10994,747999040.0,522,DP,onshore,Paleozoic,Devonian-Permian,undivided Devonian-Permian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10995,92856200.0,320,TrJi,onshore,Mesozoic,Triassic-Jurassic,undivided Triassic-Jurassic,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10996,226846368.0,352,ZE,onshore,Precambrian-Paleozoic,Neoproterozoic-Cambrian,undivided Neoproterozoic-Cambrian,sedimentary rocks,undivided sedimentary rocks,Neoproterozoic-Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10997,42089416.0,510,pTv,onshore,Cenozoic,Tertiary,Paleogene,volcanic rocks,undivided volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
10998,44012160.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
10999,127484184.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11000,393341120.0,222,MJvm,onshore,Paleozoic-Mesozoic,Mississippian-Jurassic,undivided Mississippian-Jurassic,volcanic rocks,mafic volcanic rocks,Paleozoic-Mesozoic volcanic rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
11001,393341120.0,222,MJvm,onshore,Paleozoic-Mesozoic,Mississippian-Jurassic,undivided Mississippian-Jurassic,volcanic rocks,mafic volcanic rocks,Paleozoic-Mesozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11002,475011072.0,232,DTr,onshore,Paleozoic,Devonian-Triassic,undivided Devonian-Triassic,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11003,95255040.0,660,MJi,onshore,Mesozoic,Jurassic,middle Jurassic,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11004,494310048.0,510,pTv,onshore,Cenozoic,Tertiary,Paleogene,volcanic rocks,undivided volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
11005,494310048.0,510,pTv,onshore,Cenozoic,Tertiary,Paleogene,volcanic rocks,undivided volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11006,517059328.0,24,ODo,onshore,Paleozoic,Ordovician-Devonian,undivided Ordovician-Devonian,sedimentary rocks,offshelf miogeoclinal rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11007,157639744.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11008,2136584192.0,24,ODo,onshore,Paleozoic,Ordovician-Devonian,undivided Ordovician-Devonian,sedimentary rocks,offshelf miogeoclinal rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11009,2136584192.0,24,ODo,onshore,Paleozoic,Ordovician-Devonian,undivided Ordovician-Devonian,sedimentary rocks,offshelf miogeoclinal rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11010,144427520.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11011,33216006.0,510,pTv,onshore,Cenozoic,Tertiary,Paleogene,volcanic rocks,undivided volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
11012,33216006.0,510,pTv,onshore,Cenozoic,Tertiary,Paleogene,volcanic rocks,undivided volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11013,81146504.0,404,Tr,onshore,Mesozoic,Triassic,undivided Triassic,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11014,62148672.0,690,pTi,onshore,Cenozoic,Tertiary,Paleogene,intrusive rocks,"granodiorite, quartz diorite",Cenozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11015,571191808.0,690,pTi,onshore,Cenozoic,Tertiary,Paleogene,intrusive rocks,"granodiorite, quartz diorite",Cenozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11016,77563512.0,320,TrJi,onshore,Mesozoic,Triassic-Jurassic,undivided Triassic-Jurassic,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11017,77563512.0,320,TrJi,onshore,Mesozoic,Triassic-Jurassic,undivided Triassic-Jurassic,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11018,1455335296.0,320,TrJi,onshore,Mesozoic,Triassic-Jurassic,undivided Triassic-Jurassic,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11019,88220512.0,24,EDo,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,offshelf miogeoclinal rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11020,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,V1G,68.84375,54.5,95.5625,48.0,BC
11021,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11022,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,X0G,,,,,
11023,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11024,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,T0G,158.8404255319149,99.0,96.19148936170212,47.0,AB
11025,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,T8S,166.42857142857142,110.0,97.14285714285714,7.0,AB
11026,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,V1J,70.57758620689656,61.0,97.89655172413794,58.0,BC
11027,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,T0H,88.36,76.0,98.34285714285714,175.0,AB
11028,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11029,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,S0M,88.04945054945055,71.0,98.20879120879121,91.0,SK
11030,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,S0J,117.625,84.0,95.52941176470588,136.0,SK
11031,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,T9H,55.775862068965516,43.0,100.44827586206897,29.0,AB
11032,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,T9K,40.78048780487805,29.0,95.63414634146342,41.0,AB
11033,201553395712.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,T0P,23.571428571428573,22.0,92.71428571428571,7.0,AB
11034,151542848.0,217,M,onshore,Paleozoic,Mississippian,undivided Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11035,64558840.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11036,64558840.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11037,38458284.0,284,MPu,onshore,Paleozoic,Mississippian-Permian,undivided Mississippian-Permian,intrusive rocks,ultramafic intrusive rocks,Paleozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11038,6578260992.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Interior Platform,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11039,184723088.0,2,ED,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11040,184723088.0,2,ED,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11041,114620576.0,222,Mv,onshore,Paleozoic,Mississippian,undivided Mississippian,volcanic rocks,undivided volcanic rocks,Paleozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11042,87658184.0,320,TrJi,onshore,Mesozoic,Triassic-Jurassic,undivided Triassic-Jurassic,intrusive rocks,"granodiorite, quartz diorite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11043,798823168.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11044,798823168.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11045,126878184.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11046,279332992.0,2,O,onshore,Paleozoic,Ordovician,undivided Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11047,294964672.0,24,EOo,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,offshelf miogeoclinal rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11048,89699544.0,690,pTi,onshore,Cenozoic,Tertiary,Paleogene,intrusive rocks,"granodiorite, quartz diorite",Cenozoic intrusive rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
11049,89699544.0,690,pTi,onshore,Cenozoic,Tertiary,Paleogene,intrusive rocks,"granodiorite, quartz diorite",Cenozoic intrusive rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11050,334248544.0,526,TrJv,onshore,Mesozoic,Triassic-Jurassic,undivided Triassic-Jurassic,volcanic rocks,undivided volcanic rocks,Mesozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11051,226283824.0,310,pT,onshore,Cenozoic,Tertiary,Paleogene,sedimentary rocks,nonmarine sedimentary rocks,Cenozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11052,226283824.0,310,pT,onshore,Cenozoic,Tertiary,Paleogene,sedimentary rocks,nonmarine sedimentary rocks,Cenozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11053,34202832.0,510,pTv,onshore,Cenozoic,Tertiary,Paleogene,volcanic rocks,undivided volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
11054,75804880.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11055,75804880.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11056,124110672.0,217,M,onshore,Paleozoic,Mississippian,undivided Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11057,200015840.0,2,ED,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11058,200015840.0,2,ED,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11059,986380032.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11060,986380032.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11061,430517504.0,221,C,onshore,Paleozoic,Carboniferous,undivided Carboniferous,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11062,72064408.0,390,MKq,onshore,Mesozoic,Cretaceous,middle Cretaceous,intrusive rocks,"quartz monzonite, granite",Mesozoic intrusive rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11063,143847312.0,222,Mv,onshore,Paleozoic,Mississippian,undivided Mississippian,volcanic rocks,undivided volcanic rocks,Paleozoic volcanic rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11064,1182880256.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11065,1182880256.0,217,DM,onshore,Paleozoic,Devonian-Mississippian,undivided Devonian-Mississippian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,X0E,74.4,55.5,93.87142857142857,70.0,NT
11066,272458816.0,705,Trsv,onshore,Mesozoic,Triassic,undivided Triassic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Mesozoic sedimentary and volcanic rocks,Cordilleran Orogen,COR,V0J,52.71259842519685,29.0,94.5984251968504,127.0,BC
11067,133948104.0,2,ED,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,V0C,103.50490196078431,72.5,97.96078431372548,102.0,BC
11068,133948104.0,2,ED,onshore,Paleozoic,Cambrian-Devonian,undivided Cambrian-Devonian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11069,172906848.0,600,TQvm,onshore,Cenozoic,undivided Cenozoic,undivided Cenozoic,volcanic rocks,mafic volcanic rocks,Cenozoic volcanic rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
11070,141049984.0,310,pT,onshore,Cenozoic,Tertiary,Paleogene,sedimentary rocks,nonmarine sedimentary rocks,Cenozoic sedimentary rocks,Cordilleran Orogen,COR,Y0A,71.83333333333333,64.5,92.0,6.0,YT
