FSA,pct_single_detached,pct_highrise,pct_other_attached,pct_movable,avg_rooms,pct_major_repair,pct_pre_1980,pct_1981_2000,pct_post_2001,median_home_value,pop_2016,num_dwellings,occ_dwellings,median_age,avg_household_size,pct_owned,pct_rented,pct_band,pct_low_income,med_income,pct_high_income,pct_govt_transfers,unemployment_rate,pct_non_laborer,pct_bachelor_plus,pct_overcrowded,pct_unsuitable_housing,pct_housing_poor_owners
M5V,0.00048812235600390497,0.9640416531077123,0.03547022453628376,0.0,3.3,0.013346354166666666,0.0475415174210355,0.13269293389775316,0.8197655486812113,415435.0,49195.0,35058.0,30726.0,31.4,1.6,0.4318033854166667,0.5681966145833334,0.0,16.2,77752.0,6.531332744924978,2.1,5.1,13.896103896103895,70.76183047321894,2.083333333333333,7.194010416666667,39.6
M5W,,,,,,,,,,,15.0,11.0,9.0,,,,,,,,,,,,,,,
M5X,,,,,,,,,,,10.0,5.0,3.0,,,,,,,,,,,,,,,
M6A,0.18401486988847585,0.3351920693928129,0.48079306071871125,0.0,4.6,0.08881987577639752,0.5956521739130435,0.17267080745341615,0.23167701863354037,500266.0,21048.0,8751.0,8074.0,39.0,2.5,0.4022346368715084,0.5977653631284916,0.0,24.1,53933.0,1.8229166666666667,15.6,9.2,36.772810777709736,36.985645933014354,8.074534161490684,18.695652173913043,31.8
M6B,0.3128205128205128,0.4699300699300699,0.21724941724941724,0.0,5.3,0.06925596630790828,0.7786616752456715,0.15535797847449695,0.06598034627983154,798767.0,28522.0,11375.0,10728.0,40.7,2.6,0.5007019185774451,0.499298081422555,0.0,15.5,66282.0,4.629213483146068,9.7,7.7,34.99677349967735,41.14942528735632,6.364061768834815,14.319138979878336,25.3
M6C,0.34048640915593703,0.21363853123509777,0.4458750596089652,0.0,5.4,0.08882521489971347,0.8520992366412213,0.08158396946564886,0.06631679389312978,898474.0,24596.0,11043.0,10484.0,39.0,2.3,0.49426934097421205,0.505730659025788,0.0,14.4,69058.0,7.9654997463216635,6.9,6.9,28.261405672009865,55.447605829285216,2.865329512893983,8.4089823220258,20.2
M6E,0.3498641304347826,0.10054347826086957,0.5495923913043478,0.0,5.4,0.09004739336492891,0.8628977657413677,0.1012186865267434,0.03588354773188896,601615.0,38041.0,15809.0,14721.0,40.8,2.6,0.5752961082910322,0.42470389170896783,0.0,16.4,61113.0,0.727802037845706,15.3,7.3,34.936981248078695,24.983058504630677,4.906937394247039,13.574813811780636,24.3
M6G,0.12295081967213115,0.07526080476900149,0.8014157973174366,0.00037257824143070045,5.4,0.09653373089824822,0.8665672754379427,0.09765188222139397,0.035780842340663435,897766.0,32086.0,14312.0,13424.0,38.2,2.3,0.4949683190458442,0.5050316809541558,0.0,13.7,72363.0,5.280151946818614,7.6,6.1,28.964252978918424,56.237006237006234,1.4530551415797317,6.448005963473724,21.9
M6H,0.11114003123373244,0.15694950546590317,0.7319104633003644,0.0,5.1,0.07792546260099036,0.7965085982282438,0.09718603439291297,0.10630536737884315,751791.0,44950.0,20573.0,19209.0,36.4,2.3,0.4692387904066736,0.5307612095933264,0.0,16.5,63550.0,2.0287182189434856,10.4,7.2,28.746803069053705,42.202153525529695,2.4765380604796663,8.13347236704901,26.1
M6J,0.03385330235645536,0.28941254563557917,0.6767341520079655,0.0,4.7,0.0628722700198544,0.6197882197220383,0.11449371277299801,0.2657180675049636,800535.0,32684.0,16333.0,15063.0,35.1,2.1,0.4866027125372147,0.5133972874627853,0.0,14.9,71745.0,4.795258620689656,6.2,6.0,24.72720872932066,52.48694072223484,1.6876240900066182,5.42686962276638,29.6
M6K,0.017480136208853577,0.6429057888762769,0.33938706015891035,0.00022701475595913735,3.5,0.08259385665529011,0.5482476103777879,0.09808830223031406,0.35366408739189803,500197.0,40957.0,23344.0,22023.0,34.6,1.8,0.28532423208191127,0.7146757679180887,0.0,24.5,54000.0,2.41877773007013,8.7,6.8,24.840499306518723,45.141451414514144,5.460750853242321,12.67349260523322,32.7
M6L,0.3784698713608666,0.3974272173324306,0.22342586323628977,0.0006770480704129993,5.5,0.07755102040816327,0.7452445652173914,0.203125,0.051630434782608696,698545.0,20616.0,7611.0,7387.0,41.2,2.7,0.4833219877467665,0.5166780122532335,0.0,23.1,54933.0,1.0136205258156479,19.4,8.4,42.49924539692122,20.823244552058114,8.231292517006802,19.523809523809526,21.6
M6M,0.2802746566791511,0.4029338327091136,0.3167915106117353,0.0,4.9,0.09102244389027432,0.7015902712815716,0.21265980667290302,0.08574992204552541,501052.0,42434.0,16799.0,16020.0,38.7,2.6,0.46117867165575305,0.538821328344247,0.0,23.5,52730.0,0.4620360388110273,18.8,10.3,37.888824884792626,16.348195329087048,6.670822942643391,18.98971000935454,30.7
M6N,0.2513072900645955,0.24976930175330667,0.4989234081820978,0.0,5.2,0.09454881429011396,0.7810286418232214,0.1256544502617801,0.09331690791499846,501247.0,41243.0,17239.0,16250.0,39.9,2.5,0.588543270711426,0.4114567292885741,0.0,21.2,57771.0,0.4525569467491326,17.1,8.6,37.71740692827368,19.91561181434599,4.342469972282107,13.150600554357869,26.2
M6P,0.11040843214756259,0.42239789196310934,0.46693017127799735,0.00026350461133069827,4.6,0.06836707862214042,0.7638085218306154,0.09521304576538664,0.1409784324039979,750321.0,40035.0,19924.0,18972.0,37.8,2.1,0.4242902208201893,0.5757097791798107,0.0,15.9,68983.0,4.468342926385944,7.4,6.5,27.12233347845015,57.21976542972506,2.760252365930599,8.729950039442546,23.6
M6R,0.15832363213038417,0.110011641443539,0.7305005820721769,0.0011641443538998836,5.5,0.09884393063583816,0.9282822440717178,0.031810294968189705,0.03990746096009254,947600.0,19857.0,9205.0,8598.0,38.4,2.2,0.48814343551185657,0.5118565644881434,0.0,12.0,78580.0,7.535121328224776,5.2,5.6,23.10302282541641,59.14536741214057,1.098901098901099,5.086705202312139,19.7
M6S,0.35858068918457864,0.2940975776185602,0.34732173319686116,0.0,5.7,0.06593782029381619,0.7404371584699454,0.08640710382513661,0.17315573770491804,801672.0,34299.0,15261.0,14655.0,39.9,2.3,0.6590365562008883,0.3409634437991117,0.0,12.1,90288.0,9.774716067771365,5.6,6.2,29.351535836177472,61.335676625659055,1.1957635804578066,4.6479835953520166,20.7
M7A,,,,,,,,,,,10.0,6.0,5.0,,,,,,,,,,,,,,,
M7Y,,,,,,,,,,,10.0,7.0,7.0,,,,,,,,,,,,,,,
M8V,0.17091836734693877,0.5015306122448979,0.32755102040816325,0.0,4.3,0.07204684317718942,0.5114562118126272,0.20264765784114053,0.2858961303462322,549704.0,37975.0,22268.0,19601.0,41.6,1.9,0.46093153474166454,0.5390684652583354,0.0,20.9,61120.0,3.8580725131701272,9.2,7.0,31.4903129657228,42.06233005647354,2.69857433808554,8.679053194196996,29.6
M8W,0.46153846153846156,0.15042735042735042,0.38803418803418804,0.0,5.7,0.07407407407407407,0.7897435897435897,0.11452991452991453,0.09572649572649573,649743.0,20674.0,9161.0,8770.0,42.4,2.4,0.6400911161731208,0.35990888382687924,0.0,12.1,73201.0,2.5939959195569804,10.5,6.6,31.684003373629466,31.799674267100976,2.051282051282051,8.376068376068375,19.1
M8X,0.46298342541436466,0.39005524861878454,0.14696132596685083,0.0,6.4,0.04793028322440087,0.6126224156692056,0.15451577801958652,0.23286180631120784,1100109.0,10787.0,4680.0,4523.0,48.1,2.3,0.7241003271537623,0.27589967284623773,0.0,6.3,119097.0,18.223760092272205,3.6,7.1,37.88130892956184,69.40639269406392,1.3086150490730644,3.598691384950927,15.5
M8Y,0.3416879795396419,0.28388746803069054,0.37442455242966755,0.0,5.0,0.06352459016393443,0.6535110199897488,0.10456176319835982,0.24192721681189133,750538.0,21299.0,10485.0,9782.0,40.4,2.2,0.5740645822655048,0.4259354177344951,0.0,15.8,73673.0,6.291295604711291,7.3,6.9,28.158338012352612,46.64879356568365,2.663934426229508,8.30343413634034,22.8
M8Z,0.5862831858407079,0.1887905604719764,0.22492625368731564,0.0,6.2,0.041206769683590876,0.6364974245768947,0.07505518763796909,0.2884473877851361,750197.0,17038.0,7046.0,6782.0,41.4,2.4,0.8219278881530537,0.1780721118469463,0.0,7.5,92456.0,5.9515062454077885,7.7,5.4,31.25884016973126,46.73135852911134,1.1764705882352942,5.220588235294118,21.4
M9A,0.3306878306878307,0.5598544973544973,0.10945767195767196,0.0,5.6,0.06934306569343066,0.6287325812873258,0.12541473125414732,0.24585268745852687,999848.0,35594.0,15730.0,15119.0,43.1,2.3,0.5099535500995355,0.4900464499004645,0.0,14.5,75907.0,8.606416005519145,5.9,6.7,34.84697272122422,50.9012439705509,3.815527538155276,9.983416252072969,22.2
M9B,0.5510370069133794,0.3420089467263115,0.10695404636030907,0.0,6.3,0.07551020408163266,0.6614944875459371,0.10943242139648836,0.2290730910575745,752180.0,32400.0,12617.0,12292.0,41.9,2.6,0.7378521845651286,0.26214781543487137,0.0,11.7,88576.0,5.375096674400619,8.1,7.5,33.17316577342451,48.45505617977528,3.0624744793793384,8.244897959183675,20.5
M9C,0.3585841878928217,0.5219980152166722,0.11941779689050612,0.0,5.8,0.058745874587458745,0.8073243154074563,0.07489277466182778,0.11778290993071594,552402.0,38291.0,15402.0,15111.0,46.0,2.5,0.7109864731111845,0.2890135268888156,0.0,12.1,77818.0,2.630312750601443,11.5,7.0,36.114092930532124,39.845261121856865,3.3663366336633667,8.646864686468646,23.6
M9L,0.14266666666666666,0.16266666666666665,0.6933333333333334,0.0013333333333333333,6.2,0.06675567423230974,0.844207723035952,0.10119840213049268,0.05459387483355526,501640.0,11950.0,4122.0,3746.0,40.3,3.2,0.7249666221628839,0.2750333778371162,0.0,18.8,62899.0,0.4294149221685454,22.2,9.2,43.519919314170444,19.349457881567975,9.879839786381844,16.555407209612817,27.1
M9M,0.19507186858316222,0.28336755646817247,0.5215605749486653,0.0,5.5,0.0727891156462585,0.6768707482993197,0.15578231292517006,0.1673469387755102,501352.0,22263.0,7757.0,7310.0,37.6,3.0,0.5941536369816451,0.40584636301835486,0.0,20.4,61884.0,0.3821281599059377,18.6,9.3,38.39359646701628,21.639898562975485,9.523809523809524,19.727891156462583,29.7
M9N,0.2635201573254671,0.5103244837758112,0.22615535889872174,0.0,4.8,0.09292035398230089,0.7031941031941032,0.19606879606879607,0.10073710073710074,549349.0,25074.0,10713.0,10171.0,39.0,2.4,0.43411996066863323,0.5658800393313668,0.0,26.2,50545.0,0.6451612903225806,17.7,9.4,36.992665036674815,19.198312236286917,6.588003933136677,18.722358722358724,27.4
M9P,0.4541429475015813,0.4155597722960152,0.13029728020240355,0.0,6.0,0.06675143038779402,0.7688888888888888,0.17142857142857143,0.059682539682539684,699557.0,20874.0,8198.0,7906.0,45.9,2.6,0.6179275270184361,0.3820724729815639,0.0,15.7,73425.0,2.9978586723768736,13.1,8.0,41.010575793184486,33.26781326781327,4.386522568340751,10.927573062261754,20.4
M9R,0.31252533441426833,0.5691122821240373,0.11836238346169436,0.0,5.5,0.07720291026677445,0.8371717171717171,0.11595959595959596,0.04686868686868687,601046.0,33743.0,12755.0,12336.0,40.6,2.7,0.49575757575757573,0.5042424242424243,0.0,21.0,63032.0,1.4717125382262997,17.6,9.3,41.99313955587651,30.65735892961024,9.292929292929292,16.525252525252526,22.7
M9V,0.27491817911335914,0.40731925022314786,0.317762570663493,0.0,5.3,0.0839036001190122,0.6630952380952381,0.3080357142857143,0.02886904761904762,475016.0,55959.0,17590.0,16808.0,35.9,3.3,0.5410714285714285,0.4589285714285714,0.0,23.5,59760.0,0.2637889688249401,21.0,11.1,41.10587707492149,23.192407247627266,14.07319250223148,25.23058613507885,29.8
M9W,0.38321167883211676,0.29927007299270075,0.31715328467153286,0.000364963503649635,5.6,0.06603429405326523,0.6138686131386861,0.2587591240875912,0.12737226277372263,501672.0,40684.0,14487.0,13704.0,38.3,2.9,0.6056183874498359,0.3943816125501642,0.0,18.1,65826.0,0.4717722912407611,16.6,10.1,36.250555308751665,25.722808627810924,7.624954396205765,16.34439985406786,24.1
N0A,0.8666117743927543,0.0,0.1288596130094689,0.004528612597776863,7.1,0.06933553446141147,0.5810978126289723,0.21502269913330582,0.20387948823772184,299433.0,29853.0,13934.0,12148.0,48.9,2.4,0.847646573080099,0.15111478117258464,0.0012386457473162675,10.0,74166.0,1.6488046166529264,14.5,6.2,39.36106088004822,11.329256517541037,0.2888980602558811,2.2708505367464906,15.1
N0B,0.863898916967509,0.0007220216606498195,0.12743682310469315,0.007942238267148015,7.9,0.04531559072109333,0.4933453237410072,0.2800359712230216,0.22661870503597123,480693.0,80222.0,28639.0,27697.0,42.0,2.9,0.8852724330156446,0.11472756698435534,0.0,7.1,102175.0,4.291636186296025,8.1,3.7,27.695327836670593,23.911986384634087,0.7013127135407301,2.4820143884892087,14.6
N0C,0.9170090386195563,0.0,0.06737880032867707,0.015612161051766639,7.1,0.07622950819672131,0.5655737704918032,0.26885245901639343,0.16557377049180327,299839.0,15438.0,7727.0,6087.0,46.1,2.5,0.8483606557377049,0.15163934426229508,0.0,15.2,66944.0,1.550387596899225,15.2,6.4,36.49921507064364,12.848101265822784,0.5737704918032787,2.7868852459016393,21.4
N0E,0.9409937888198758,0.00038819875776397513,0.055900621118012424,0.002717391304347826,7.6,0.0641321044546851,0.6092130518234165,0.2234165067178503,0.1673704414587332,320327.0,34772.0,14817.0,12882.0,45.0,2.6,0.8713517665130568,0.12864823348694315,0.0,9.9,77325.0,1.7673048600883652,13.9,5.9,35.94162124142782,13.506711409395974,0.9984639016897081,2.726574500768049,14.2
N0G,0.8370196078431372,0.00031372549019607844,0.15168627450980393,0.010980392156862745,7.2,0.07111459968602826,0.6566718995290424,0.21145996860282573,0.13186813186813187,250241.0,83818.0,34954.0,31871.0,41.8,2.6,0.8061224489795918,0.19387755102040816,0.0,15.6,67460.0,1.6577202399747395,14.2,4.6,31.95718654434251,10.548112058465286,1.083032490974729,2.7939099042536495,16.4
N0H,0.8700862895493768,0.0011984659635666348,0.12056567593480345,0.008149568552253116,7.1,0.07032181168057211,0.5386266094420601,0.2536957558416786,0.20767763471626133,300188.0,48330.0,32659.0,20863.0,51.9,2.3,0.8512514898688915,0.1463647199046484,0.0023837902264600714,12.6,69918.0,3.755337854810349,14.0,6.2,42.711370262390666,18.88341543513957,0.40514775977121065,1.907032181168057,16.9
N0J,0.8981316725978647,0.00044483985765124553,0.07250889679715303,0.02891459074733096,7.6,0.07184292726461401,0.6616071428571428,0.19598214285714285,0.14241071428571428,290644.0,32428.0,11664.0,11235.0,38.3,2.9,0.8233719892952721,0.17662801070472792,0.0,11.0,78266.0,1.2574726860441148,12.8,4.4,29.51471758154336,10.591514400743264,1.5171798304328425,3.302097278000892,13.7
N0K,0.884985835694051,0.0005665722379603399,0.10764872521246459,0.006798866855524079,7.4,0.0547945205479452,0.6948088990302339,0.1853964632059327,0.11979463776383342,275981.0,24378.0,9147.0,8823.0,38.6,2.7,0.809931506849315,0.19006849315068494,0.0,11.7,74344.0,1.037117903930131,12.2,3.7,26.76997061180871,10.936205468102735,1.1986301369863013,2.7968036529680362,16.0
N0L,0.9112492933860938,0.0002826455624646693,0.06981345392877332,0.018654607122668174,7.7,0.0726241134751773,0.6041430192962542,0.24262202043132802,0.1532349602724177,290768.0,46908.0,18494.0,17687.0,44.5,2.6,0.8660992907801418,0.13390070921985817,0.0,9.4,81932.0,2.079912424740011,11.6,5.2,31.381084289671545,16.979975480179814,0.48226950354609927,2.1560283687943262,12.6
N0M,0.8644724104549855,0.0003872216844143272,0.12139399806389158,0.013746369796708615,7.4,0.061761858664085185,0.6473093302361596,0.19589624467673247,0.156794425087108,276392.0,64764.0,30347.0,25829.0,46.2,2.5,0.8147502903600464,0.18524970963995355,0.0,10.1,75610.0,2.0288724151385096,12.8,4.6,33.61782835467046,16.42392314843508,0.29041626331074544,1.7421602787456445,13.8
N0N,0.8966584158415841,0.0003094059405940594,0.09870049504950495,0.004331683168316832,7.6,0.061957868649318466,0.6045863030678649,0.24480942051440968,0.15060427641772545,240435.0,40649.0,18043.0,16158.0,45.2,2.5,0.8516109045848823,0.14560099132589838,0.0027881040892193307,7.9,83534.0,4.091193004372267,11.6,6.8,38.16621499548329,15.966587112171837,0.21685254027261464,1.5179677819083022,8.8
N0P,0.8949128254119895,0.0004776689754000478,0.09816097444470982,0.006448531167900645,7.2,0.07913498098859316,0.7527341892534475,0.17070851165002376,0.07655729909652877,174914.0,52190.0,23164.0,20931.0,45.9,2.4,0.8060836501901141,0.19320342205323193,0.0007129277566539924,13.2,65736.0,1.383495145631068,16.1,6.6,38.003050569048455,10.191801429108688,0.9743346007604563,3.635931558935361,13.7
N0R,0.9338842975206612,0.0,0.06139315230224321,0.004722550177095631,7.6,0.06127886323268206,0.5168738898756661,0.2522202486678508,0.23090586145648312,250765.0,46403.0,18471.0,16941.0,43.2,2.7,0.8961231133471441,0.10387688665285587,0.0,6.5,89643.0,2.70194202082747,10.3,4.5,33.650836848550824,21.177919146316437,0.2368265245707519,2.0432336393248445,11.5
N1A,0.7899686520376176,0.0,0.21003134796238246,0.0,6.8,0.05851619644723093,0.708029197080292,0.1689259645464025,0.12304483837330553,275360.0,12000.0,5255.0,4784.0,46.1,2.5,0.7701149425287356,0.22988505747126436,0.0,15.4,62259.0,1.0610079575596816,18.4,7.5,41.340782122905026,8.684654300168635,0.5219206680584552,2.612330198537095,15.5
N1C,0.8218623481781376,0.0,0.17813765182186234,0.0,7.8,0.020161290322580645,0.03187250996015936,0.6772908366533864,0.2908366533864542,501388.0,3829.0,1244.0,1236.0,41.8,3.1,0.9598393574297188,0.040160642570281124,0.0,3.1,134372.0,6.565656565656567,5.2,5.6,24.126984126984127,47.12918660287082,0.8032128514056224,1.2048192771084338,9.6
N1E,0.5826330532212886,0.030189853719265483,0.38686585745409274,0.0003112356053532524,6.4,0.055417185554171855,0.5608844596698848,0.1631890376829648,0.2759265026471504,359965.0,40591.0,16553.0,16063.0,37.6,2.5,0.7391845627139745,0.2608154372860255,0.0,10.0,79269.0,1.643267389917039,10.4,5.3,28.088847755668674,29.353123615418696,0.7471980074719801,2.9887920298879203,16.7
N1G,0.5532922785409758,0.06537186167693036,0.38086215063950735,0.0004737091425864519,6.8,0.03512102515424775,0.3953488372093023,0.4110109159943047,0.19364024679639297,448957.0,27330.0,12615.0,10554.0,39.0,2.5,0.6796392975794969,0.3203607024205031,0.0,12.0,83425.0,3.542047531992688,9.3,6.7,31.433620499226862,47.00632205280774,0.8068343616516375,3.415559772296015,14.5
N1H,0.42123197903014414,0.2288335517693316,0.345740498034076,0.0041939711664482305,5.9,0.0696882368352109,0.675399528425465,0.25491223473932406,0.0696882368352109,376078.0,43789.0,19963.0,19077.0,41.6,2.3,0.558291852239979,0.441708147760021,0.0,13.7,64797.0,2.3719298245614038,11.9,6.5,32.59360108917631,30.85084252132307,1.7029080429656798,4.768142520303904,16.2
N1K,0.6935201401050788,0.0,0.3064798598949212,0.0,7.0,0.014234875444839857,0.060498220640569395,0.5462633451957295,0.3932384341637011,401197.0,9266.0,2880.0,2854.0,36.7,3.2,0.872113676731794,0.12788632326820604,0.0,5.3,101547.0,1.3277428371767994,7.9,5.9,25.21856086079354,25.616698292220114,3.7366548042704624,6.927175843694494,16.5
N1L,0.5487804878048781,0.0010162601626016261,0.4502032520325203,0.0,6.7,0.018218623481781375,0.04056795131845842,0.15314401622718052,0.8062880324543611,479799.0,14311.0,5367.0,4917.0,35.4,2.9,0.8267477203647416,0.17325227963525835,0.0,7.6,104358.0,5.169172932330826,5.8,5.4,26.28032345013477,49.70530451866404,1.7206477732793521,3.137651821862348,17.6
N1M,0.6661392405063291,0.01740506329113924,0.29430379746835444,0.022151898734177215,6.6,0.051424050632911396,0.4541139240506329,0.3188291139240506,0.22705696202531644,348947.0,15998.0,6696.0,6319.0,43.6,2.5,0.7729430379746836,0.22705696202531644,0.0,8.1,77873.0,1.764941837144003,11.9,4.4,33.65533230293663,20.14431749849669,0.31645569620253167,2.9272151898734178,14.2
N1P,0.8115631691648822,0.0,0.1841541755888651,0.004282655246252677,7.4,0.01680672268907563,0.012658227848101266,0.350210970464135,0.6371308016877637,350083.0,7594.0,2338.0,2328.0,34.6,3.3,0.9221052631578948,0.07789473684210527,0.0,5.1,105438.0,1.572617946345976,7.8,5.5,23.07032590051458,16.527942925089178,1.680672268907563,5.6722689075630255,13.0
N1R,0.46487603305785125,0.08913813459268005,0.44155844155844154,0.004427390791027155,6.1,0.07077287533313592,0.6355831853167555,0.2353463587921847,0.1290704558910598,299449.0,42210.0,17534.0,16948.0,41.6,2.5,0.5973949082297217,0.40260509177027826,0.0,15.8,63306.0,1.1241007194244603,16.3,7.1,35.98380800925256,12.938838595716492,1.8951732306781166,5.922416345869115,15.6
N1S,0.6447368421052632,0.04013157894736842,0.31513157894736843,0.0,6.9,0.062046204620462043,0.6937293729372938,0.23102310231023102,0.07524752475247524,349825.0,19510.0,7760.0,7602.0,42.5,2.5,0.7255936675461742,0.27440633245382584,0.0,10.3,79267.0,2.6143790849673203,10.9,6.2,31.65036289050174,21.157495256166982,0.5936675461741424,3.3663366336633667,14.9
N1T,0.7063870352716873,0.009532888465204958,0.2840800762631077,0.0,7.7,0.02480916030534351,0.026717557251908396,0.5362595419847328,0.43702290076335876,429833.0,17670.0,5304.0,5244.0,36.8,3.3,0.8636796949475691,0.1363203050524309,0.0,6.3,109056.0,3.6669213139801378,7.7,6.2,27.598696124592536,28.002125398512224,2.480916030534351,4.480457578646329,14.5
N2A,0.5235955056179775,0.08584269662921348,0.39056179775280897,0.0,6.5,0.04576043068640646,0.43107319263583294,0.29591378536147284,0.27301302200269423,369527.0,29858.0,11360.0,11125.0,39.5,2.6,0.7146702557200538,0.2853297442799462,0.0,12.4,79266.0,2.4017467248908297,11.5,6.4,33.52904172782554,26.563973593209685,1.8850987432675044,4.982046678635547,15.9
N2B,0.5716292134831461,0.13623595505617977,0.2914325842696629,0.0007022471910112359,6.4,0.055594651653764954,0.7683098591549296,0.21338028169014084,0.018309859154929577,348546.0,16501.0,7256.0,7115.0,45.0,2.3,0.6239436619718309,0.376056338028169,0.0,10.1,67375.0,0.9482129832239241,13.9,7.0,34.994697773064686,19.57494407158837,1.0555946516537649,2.3926812104152004,11.6
N2C,0.24891461649782923,0.38639652677279307,0.36468885672937773,0.0,5.2,0.06574141709276844,0.6004382761139518,0.197954711468225,0.20160701241782322,299120.0,16111.0,7219.0,6912.0,37.0,2.3,0.3907962016070124,0.6092037983929875,0.0,23.8,53059.0,0.7785130400934216,16.5,8.5,35.33182503770739,19.702176403207332,3.506208911614317,9.057706355003653,20.7
N2E,0.49434100036509676,0.07776560788608981,0.42716319824753557,0.0007301935012778386,6.3,0.03907962016070124,0.33698430083972253,0.3176341730558598,0.3453815261044177,320286.0,39149.0,13901.0,13692.0,35.5,2.8,0.6894409937888198,0.3105590062111801,0.0,11.8,77036.0,0.7762635846127307,12.0,6.7,27.95874938615158,21.67168326001389,2.5200876552227904,6.318480642804968,15.0
N2G,0.24964539007092199,0.36950354609929076,0.38085106382978723,0.0,4.7,0.08522727272727272,0.6690340909090909,0.17613636363636365,0.15482954545454544,280396.0,13407.0,7718.0,7044.0,38.9,1.9,0.33451704545454547,0.6654829545454546,0.0,22.9,48505.0,1.3759431868619618,14.6,8.2,35.09532062391681,35.044359949302915,1.4925373134328357,4.190340909090909,23.8
N2H,0.44812469556746226,0.19970774476376035,0.3521675596687774,0.0,5.6,0.08962493911349245,0.8417721518987342,0.10759493670886076,0.05063291139240506,300864.0,21058.0,10982.0,10273.0,39.9,2.0,0.4973209936678032,0.5026790063321968,0.0,15.4,58335.0,1.4550641940085591,12.3,6.3,31.647318960751797,32.71287128712871,0.8280565026790063,3.6044812469556744,17.4
N2J,0.3947065592635213,0.3066743383199079,0.28423475258918296,0.014384349827387802,5.7,0.0625,0.6346265199768385,0.22119281991893458,0.14418066010422698,338596.0,18659.0,10335.0,8691.0,39.3,2.1,0.5740740740740741,0.42592592592592593,0.0,17.3,60898.0,2.3336486912645853,11.3,6.9,37.737584304107905,42.36743438671666,1.156737998843262,4.398148148148148,18.2
N2K,0.6963078523140925,0.01924076963078523,0.2839313572542902,0.0005200208008320333,7.3,0.021443514644351465,0.24085684430512017,0.46865203761755486,0.290491118077325,400882.0,27253.0,9747.0,9607.0,39.5,2.8,0.8394351464435147,0.16056485355648537,0.0,7.3,104552.0,5.244252873563219,6.2,4.8,27.360663288807004,41.89551239115874,1.0460251046025104,2.509147935180345,13.8
N2L,0.38819095477386933,0.24874371859296482,0.3630653266331658,0.0,6.1,0.058187863674147966,0.6251039068994181,0.19492934330839568,0.17996674979218621,400751.0,27758.0,15798.0,11944.0,33.3,2.3,0.4644490644490645,0.5355509355509356,0.0,22.7,60683.0,3.714223290364868,9.7,8.3,41.93413922467695,49.412210845657945,1.7871986699916873,5.155925155925156,13.6
N2M,0.3796551724137931,0.15517241379310345,0.4651724137931034,0.0,5.7,0.07369146005509641,0.7559380378657488,0.17865748709122203,0.06540447504302926,299806.0,33221.0,15003.0,14504.0,38.2,2.3,0.49827823691460055,0.5017217630853994,0.0,20.3,56576.0,1.2109744560075686,14.8,8.4,35.10966104767084,24.905354245538128,2.685025817555938,7.022375215146299,15.8
N2N,0.7306818181818182,0.0125,0.25681818181818183,0.0,7.3,0.0340522133938706,0.3024971623155505,0.5005675368898979,0.19693530079455165,349962.0,26490.0,8907.0,8812.0,38.8,2.9,0.8456299659477866,0.1543700340522134,0.0,8.0,94098.0,1.7369727047146404,9.6,6.2,28.422548555187117,28.94461859979101,1.5891032917139614,4.370034052213394,12.7
N2P,0.6051687006460876,0.09978463747307968,0.29504666188083273,0.0,7.3,0.026409707351891507,0.2902072909220872,0.2923516797712652,0.4174410293066476,438896.0,19975.0,7236.0,6963.0,37.9,2.8,0.8044254104211278,0.19557458957887222,0.0,8.5,98347.0,5.4799070076386585,6.9,5.9,29.054694909895666,34.58200091365921,1.2134189864382585,4.282655246252676,15.4
N2R,0.6443037974683544,0.0,0.3556962025316456,0.0,6.7,0.010037641154328732,0.032663316582914576,0.114321608040201,0.8530150753768844,400111.0,12302.0,4008.0,3952.0,32.2,3.1,0.8743718592964824,0.12562814070351758,0.0,6.8,100298.0,2.0583190394511153,6.9,5.5,19.65255157437568,33.31000699790063,2.6348808030112925,3.391959798994975,19.7
N2T,0.7489146164978292,0.005788712011577424,0.24529667149059334,0.0,7.6,0.020334059549745823,0.048,0.696,0.256,428278.0,20701.0,6980.0,6909.0,39.5,3.0,0.8851744186046512,0.11482558139534883,0.0,9.1,109496.0,6.275884039503027,6.1,6.9,30.56139297508256,55.29197080291971,1.0901162790697674,3.561046511627907,13.3
N2V,0.7157221206581352,0.016453382084095063,0.26691042047531993,0.0009140767824497258,7.2,0.01463860933211345,0.0777676120768527,0.41537053979871913,0.5068618481244281,400352.0,16900.0,5563.0,5461.0,38.1,3.0,0.9011893870082343,0.09881061299176579,0.0,9.2,106799.0,5.1424050632911396,5.7,7.4,29.02741269245212,51.44100054377378,1.4625228519195612,2.92772186642269,14.7
N2Z,0.8147751605995718,0.0,0.1841541755888651,0.0010706638115631692,7.3,0.05026737967914439,0.6025641025641025,0.21581196581196582,0.18162393162393162,299099.0,10856.0,6044.0,4674.0,48.2,2.3,0.8062098501070664,0.1937901498929336,0.0,8.9,88512.0,7.35632183908046,9.6,6.4,41.7643774427694,24.600355239786857,0.0,0.53475935828877,12.4
N3A,0.7620660457239627,0.0,0.23708721422523285,0.000846740050804403,7.2,0.03625632377740304,0.3768971332209106,0.25295109612141653,0.37015177065767285,399428.0,16123.0,5966.0,5907.0,40.1,2.7,0.8642495784148398,0.1357504215851602,0.0,5.4,93899.0,2.4620434961017645,10.4,3.6,30.729579698651865,22.92317301686446,0.25295109612141653,1.3490725126475547,9.3
