fsa,sedi_alluvial_sediments,sedi_bedrock,sedi_colluvial_and_mass-wasting_deposits,sedi_eolian_sediments,sedi_glacial_ice_or_snowpack,sedi_glacial_sediments,sedi_glaciofluvial_sediments,sedi_glaciolacustrine_sediments,sedi_glaciomarine_sediments,sedi_lacustrine_sediments,sedi_marine_sediments,sedi_organic_deposits,sedi_volcanic_deposits,sedi_weathered_bedrock_or_regolith,provinceterritory,testdurationindays,averageradonconcentrationinbqperm3
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,200.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,115.0,276.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,489.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,741.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,791.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,891.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,15.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,93.0,26.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,112.0,58.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,98.0,182.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,393.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,444.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,120.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,123.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,122.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,92.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,93.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,43.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,69.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,83.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,93.0,259.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,379.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,148.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,69.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,43.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,93.0,44.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,81.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,76.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,78.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,90.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,97.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,99.0,17.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,34.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,64.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,81.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,168.0,159.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,196.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,114.0,15.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,93.0,331.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,134.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,36.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,113.0,150.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,106.0,164.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,83.0,66.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,77.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,79.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,117.0,121.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,235.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,116.0,380.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,786.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,63.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,18.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,108.0,31.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,34.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,98.0,63.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,64.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,98.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,101.0,22.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,33.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,83.0,36.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,89.0,45.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,70.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,124.0,93.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,118.0,122.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,102.0,249.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,125.0,222.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,26.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,97.0,28.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,32.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,36.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,94.0,54.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,96.0,110.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,106.0,119.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,163.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,92.0,233.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,18.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,24.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,114.0,201.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,401.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,126.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,93.0,7.5
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,90.0,29.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,105.0,39.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,113.0,140.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,91.0,72.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,103.0,25.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,96.0,126.0
N0P,0.003323760058871176,0.0,0.0,0.0,0.0,0.5850299688639812,0.004296582206906739,0.35493634633076204,0.0,0.05241334253947877,0.0,0.0,0.0,0.0,ON,114.0,65.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,91.0,7.5
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,105.0,23.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,95.0,34.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,128.0,42.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,106.0,53.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,92.0,69.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,103.0,99.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,109.0,111.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,91.0,113.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,92.0,120.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,92.0,133.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,99.0,155.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,90.0,161.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,121.0,68.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,116.0,121.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,116.0,15.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,95.0,53.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,103.0,62.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,91.0,87.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,105.0,97.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,91.0,103.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,101.0,159.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,94.0,339.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,95.0,408.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,94.0,85.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,95.0,101.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,130.0,103.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,107.0,21.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,93.0,7.5
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,91.0,31.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,89.0,61.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,91.0,324.0
N0R,0.017937255768991252,0.0,0.0,0.0,0.0,0.440124042552156,0.0,0.05937868885845441,0.0,0.48256001282039834,0.0,0.0,0.0,0.0,ON,101.0,84.0
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,91.0,7.5
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,92.0,7.5
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,96.0,21.0
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,94.0,25.0
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,90.0,27.0
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,90.0,32.0
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,98.0,34.0
N1A,0.0,0.0,0.0,0.0,0.0,0.09853002574412804,0.0,0.7489342037506865,0.0,0.15253577050518538,0.0,0.0,0.0,0.0,ON,92.0,65.0
N1C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,98.0,23.0
N1C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,143.0,52.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,109.0,17.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,96.0,29.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,91.0,30.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,92.0,31.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,91.0,36.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,92.0,39.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,95.0,39.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,122.0,70.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,102.0,76.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,118.0,81.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,154.0,116.0
N1E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,95.0,278.0
N1G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,103.0,7.5
N1G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,92.0,7.5
N1G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,94.0,55.0
N1G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,94.0,62.0
N1G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,99.0,113.0
N1G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ON,92.0,125.0
